1418987377,71,151,0,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,62,34,152,21,35,152,0,36,152,0,61,153,8,62,153,0,63,153,0,64,153,0,65,153,0;
1418987560,71,151,1,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,62,34,152,21,35,152,0,36,152,0,61,153,8,62,153,0,63,153,0,64,153,0,65,153,0;
1418987669,71,151,1,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,63,34,152,-1,35,152,-1,36,152,-1,61,153,-1,62,153,-1,63,153,-1,64,153,-1,65,153,-1;
1418987711,71,151,1,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,63,34,152,21,35,152,0,36,152,0,61,153,8,62,153,0,63,153,0,64,153,0,65,153,0;
1418987841,71,151,1,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,62,34,152,21,35,152,0,36,152,0,61,153,8,62,153,8,63,153,0,64,153,0,65,153,0;
1418987883,71,151,1,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,62,34,152,21,35,152,0,36,152,0,61,153,8,62,153,8,63,153,0,64,153,0,65,153,0;
1418987919,71,151,1,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,62,34,152,21,35,152,0,36,152,0,61,153,8,62,153,8,63,153,0,64,153,0,65,153,0;
1418988115,71,151,1,72,151,1,73,151,1,74,151,1,75,151,1,76,151,1,77,151,1,33,152,63,34,152,21,35,152,0,36,152,0,61,153,8,62,153,8,63,153,0,64,153,-1,65,153,0;
1423840894,71,151,-1,72,151,-1,73,151,-1,74,151,-1,75,151,-1,76,151,-1,77,151,-1,33,152,-1,34,152,-1,35,152,-1,36,152,-1,61,153,-1,62,153,-1,63,153,-1,64,153,-1,65,153,-1;
